dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.8991648554801941,0.8168025016784668,0.8223479390144348,0.9918116927146912,0.9899688363075256,2907.0,628.0,24.0,61977.0,benign,unetpp
0.5019454956054688,0.33506494760513306,0.3381389379501343,0.9735848903656006,0.9196959733963013,2580.0,5050.0,70.0,57836.0,benign,unetpp
0.9292016625404358,0.8677653670310974,0.9067240953445435,0.9528220891952515,0.9925280213356018,4423.0,455.0,219.0,60439.0,benign,unetpp
9.88533005452652e-11,9.88533005452652e-11,5.892751842040411e-10,1.1877895889078616e-10,0.9702890515327454,0.0,1697.0,8419.0,55420.0,benign,unetpp
0.9353049993515015,0.8784722089767456,0.9853943586349487,0.8900615572929382,0.9997670650482178,1012.0,15.0,125.0,64384.0,benign,unetpp
0.9460669755935669,0.8976538181304932,0.9192205667495728,0.9745286703109741,0.9929479956626892,4859.0,427.0,127.0,60123.0,benign,unetpp
0.9332704544067383,0.8748894929885864,0.8930505514144897,0.9772839546203613,0.9962683916091919,1979.0,237.0,46.0,63274.0,benign,unetpp
0.9653370976448059,0.9329966902732849,0.937548816204071,0.9948229193687439,0.9947288036346436,4804.0,320.0,25.0,60387.0,benign,unetpp
0.9593721032142639,0.9219166040420532,0.982854425907135,0.9369856715202332,0.9974411129951477,8312.0,145.0,559.0,56520.0,benign,unetpp
0.6416836977005005,0.47241106629371643,0.9641820192337036,0.4808496832847595,0.9981288313865662,2988.0,111.0,3226.0,59211.0,benign,unetpp
0.964278519153595,0.9310210347175598,0.9843428134918213,0.9450158476829529,0.9993969202041626,2389.0,38.0,139.0,62970.0,benign,unetpp
0.8866592049598694,0.7963951826095581,0.7969272136688232,0.999162495136261,0.9952752590179443,1193.0,304.0,1.0,64038.0,benign,unetpp
0.9121086001396179,0.8384188413619995,0.9945459961891174,0.842291533946991,0.9984242916107178,14041.0,77.0,2629.0,48789.0,benign,unetpp
0.3701978921890259,0.22714285552501678,0.8112244606018066,0.2398190051317215,0.9994296431541443,159.0,37.0,504.0,64836.0,benign,unetpp
0.9182089567184448,0.8487858772277832,0.9154762029647827,0.9209581017494202,0.9989026188850403,769.0,71.0,66.0,64630.0,benign,unetpp
0.945794403553009,0.8971630930900574,0.9286296963691711,0.9636055827140808,0.994244396686554,4554.0,350.0,172.0,60460.0,benign,unetpp
